ts,app,status,elapsed_ms,error
2026-04-02T14:11:39Z,memlabapp-2,200,1044,
2026-04-02T14:11:40Z,memlabapp-3,200,1120,
2026-04-02T14:11:41Z,memlabapp-4,200,1113,
2026-04-02T14:11:47Z,memlabapp-1,200,819,
2026-04-02T14:11:48Z,memlabapp-2,200,776,
2026-04-02T14:11:49Z,memlabapp-3,200,728,
2026-04-02T14:11:49Z,memlabapp-4,200,734,
2026-04-02T14:11:58Z,memlabapp-1,200,831,
2026-04-02T14:11:59Z,memlabapp-2,200,698,
2026-04-02T14:12:00Z,memlabapp-3,200,784,
2026-04-02T14:12:01Z,memlabapp-4,200,1030,
2026-04-02T14:12:10Z,memlabapp-1,200,988,
2026-04-02T14:12:11Z,memlabapp-2,200,944,
2026-04-02T14:12:12Z,memlabapp-3,200,1260,
2026-04-02T14:12:10Z,memlabapp-4,200,-1588,
2026-04-02T14:12:19Z,memlabapp-1,200,892,
2026-04-02T14:12:20Z,memlabapp-2,200,810,
2026-04-02T14:12:21Z,memlabapp-3,200,890,
2026-04-02T14:12:22Z,memlabapp-4,200,1038,
2026-04-02T14:12:31Z,memlabapp-1,200,902,
2026-04-02T14:12:32Z,memlabapp-2,200,937,
2026-04-02T14:12:33Z,memlabapp-3,200,885,
2026-04-02T14:12:34Z,memlabapp-4,200,1021,
2026-04-02T14:12:40Z,memlabapp-1,200,-1834,
2026-04-02T14:12:41Z,memlabapp-2,200,1032,
2026-04-02T14:12:42Z,memlabapp-3,200,1061,
2026-04-02T14:12:43Z,memlabapp-4,200,892,
2026-04-02T14:12:52Z,memlabapp-1,200,839,
2026-04-02T14:12:53Z,memlabapp-2,200,829,
2026-04-02T14:12:54Z,memlabapp-3,200,1032,
2026-04-02T14:12:55Z,memlabapp-4,200,1020,
2026-04-02T14:13:03Z,memlabapp-1,200,743,
2026-04-02T14:13:04Z,memlabapp-2,200,818,
2026-04-02T14:13:05Z,memlabapp-3,200,971,
2026-04-02T14:13:06Z,memlabapp-4,200,791,
2026-04-02T14:13:12Z,memlabapp-1,200,790,
2026-04-02T14:13:13Z,memlabapp-2,200,805,
2026-04-02T14:13:14Z,memlabapp-3,200,730,
2026-04-02T14:13:14Z,memlabapp-4,200,748,
2026-04-02T14:13:24Z,memlabapp-1,200,1092,
2026-04-02T14:13:25Z,memlabapp-2,200,950,
2026-04-02T14:13:25Z,memlabapp-3,200,866,
2026-04-02T14:13:26Z,memlabapp-4,200,866,
2026-04-02T14:13:35Z,memlabapp-1,200,988,
2026-04-02T14:13:36Z,memlabapp-2,200,1194,
2026-04-02T14:13:37Z,memlabapp-3,200,1008,
2026-04-02T14:13:39Z,memlabapp-4,200,1140,
2026-04-02T14:13:45Z,memlabapp-1,200,1145,
2026-04-02T14:13:46Z,memlabapp-2,200,971,
2026-04-02T14:13:47Z,memlabapp-3,200,890,
2026-04-02T14:13:48Z,memlabapp-4,200,924,
2026-04-02T14:13:57Z,memlabapp-1,200,1058,
2026-04-02T14:13:58Z,memlabapp-2,200,1031,
2026-04-02T14:13:59Z,memlabapp-3,200,858,
2026-04-02T14:14:00Z,memlabapp-4,200,1107,
2026-04-02T14:14:09Z,memlabapp-1,200,1052,
2026-04-02T14:14:10Z,memlabapp-2,200,1159,
2026-04-02T14:14:11Z,memlabapp-3,200,1018,
2026-04-02T14:14:09Z,memlabapp-4,200,-2052,
2026-04-02T14:14:18Z,memlabapp-1,200,1182,
2026-04-02T14:14:20Z,memlabapp-2,200,1075,
2026-04-02T14:14:21Z,memlabapp-3,200,1144,
2026-04-02T14:14:22Z,memlabapp-4,200,1451,
2026-04-02T14:14:31Z,memlabapp-1,200,1089,
2026-04-02T14:14:32Z,memlabapp-2,200,1019,
2026-04-02T14:14:33Z,memlabapp-3,200,841,
2026-04-02T14:14:34Z,memlabapp-4,200,960,
2026-04-02T14:14:40Z,memlabapp-1,200,831,
2026-04-02T14:14:41Z,memlabapp-2,200,887,
2026-04-02T14:14:42Z,memlabapp-3,200,952,
2026-04-02T14:14:43Z,memlabapp-4,200,894,
2026-04-02T14:14:52Z,memlabapp-1,200,1147,
2026-04-02T14:14:53Z,memlabapp-2,200,1057,
2026-04-02T14:14:54Z,memlabapp-3,200,1040,
2026-04-02T14:14:55Z,memlabapp-4,200,976,
2026-04-02T14:15:04Z,memlabapp-1,200,1141,
2026-04-02T14:15:05Z,memlabapp-2,200,888,
2026-04-02T14:15:06Z,memlabapp-3,200,857,
2026-04-02T14:15:07Z,memlabapp-4,200,857,
2026-04-02T14:15:13Z,memlabapp-1,200,936,
2026-04-02T14:15:14Z,memlabapp-2,200,809,
2026-04-02T14:15:15Z,memlabapp-3,200,1070,
2026-04-02T14:15:16Z,memlabapp-4,200,915,
