ts,app,status,elapsed_ms,error
2026-04-02T13:11:12Z,memlabapp-2,200,987,
2026-04-02T13:11:13Z,memlabapp-3,200,953,
2026-04-02T13:11:14Z,memlabapp-4,200,919,
2026-04-02T13:11:23Z,memlabapp-1,200,1127,
2026-04-02T13:11:25Z,memlabapp-2,200,1145,
2026-04-02T13:11:26Z,memlabapp-3,200,1075,
2026-04-02T13:11:27Z,memlabapp-4,200,946,
2026-04-02T13:11:33Z,memlabapp-1,200,995,
2026-04-02T13:11:34Z,memlabapp-2,200,1007,
2026-04-02T13:11:35Z,memlabapp-3,200,1150,
2026-04-02T13:11:36Z,memlabapp-4,200,1017,
