ts,url,status,elapsed_ms,error
2026-04-02T05:35:10.612135Z,https://memlabapp-2.azurewebsites.net/ping,200,1005.3,
2026-04-02T05:35:21.434881Z,https://memlabapp-1.azurewebsites.net/health,200,822.3,
2026-04-02T05:35:22.616800Z,https://memlabapp-1.azurewebsites.net/ping,200,1181.8,
2026-04-02T05:35:23.599637Z,https://memlabapp-2.azurewebsites.net/health,200,982.7,
2026-04-02T05:35:24.593460Z,https://memlabapp-2.azurewebsites.net/ping,200,993.7,
2026-04-02T05:35:35.407494Z,https://memlabapp-1.azurewebsites.net/health,200,813.6,
2026-04-02T05:35:35.103809Z,https://memlabapp-1.azurewebsites.net/ping,200,967.4,
2026-04-02T05:35:36.191237Z,https://memlabapp-2.azurewebsites.net/health,200,1087.3,
2026-04-02T05:35:37.192728Z,https://memlabapp-2.azurewebsites.net/ping,200,1001.3,
2026-04-02T05:35:48.203107Z,https://memlabapp-1.azurewebsites.net/health,200,1007.7,
2026-04-02T05:35:49.122910Z,https://memlabapp-1.azurewebsites.net/ping,200,919.7,
2026-04-02T05:35:50.059959Z,https://memlabapp-2.azurewebsites.net/health,200,936.9,
2026-04-02T05:35:51.178507Z,https://memlabapp-2.azurewebsites.net/ping,200,1118.4,
2026-04-02T05:36:01.945467Z,https://memlabapp-1.azurewebsites.net/health,200,765.9,
2026-04-02T05:36:02.878774Z,https://memlabapp-1.azurewebsites.net/ping,200,933.0,
2026-04-02T05:36:03.606466Z,https://memlabapp-2.azurewebsites.net/health,200,727.6,
2026-04-02T05:36:04.539351Z,https://memlabapp-2.azurewebsites.net/ping,200,932.8,
2026-04-02T05:36:14.313666Z,https://memlabapp-1.azurewebsites.net/health,200,972.7,
2026-04-02T05:36:15.214622Z,https://memlabapp-1.azurewebsites.net/ping,200,900.8,
2026-04-02T05:36:16.297215Z,https://memlabapp-2.azurewebsites.net/health,200,1082.4,
2026-04-02T05:36:17.186772Z,https://memlabapp-2.azurewebsites.net/ping,200,889.4,
2026-04-02T05:36:28.129602Z,https://memlabapp-1.azurewebsites.net/health,200,941.7,
2026-04-02T05:36:29.159812Z,https://memlabapp-1.azurewebsites.net/ping,200,1029.8,
2026-04-02T05:36:30.273793Z,https://memlabapp-2.azurewebsites.net/health,200,1113.9,
2026-04-02T05:36:31.154147Z,https://memlabapp-2.azurewebsites.net/ping,200,880.1,
2026-04-02T05:36:40.818911Z,https://memlabapp-1.azurewebsites.net/health,200,874.2,
2026-04-02T05:36:41.852547Z,https://memlabapp-1.azurewebsites.net/ping,200,1033.5,
2026-04-02T05:36:42.853650Z,https://memlabapp-2.azurewebsites.net/health,200,1001.0,
2026-04-02T05:36:43.878280Z,https://memlabapp-2.azurewebsites.net/ping,200,1024.5,
2026-04-02T05:36:54.776904Z,https://memlabapp-1.azurewebsites.net/health,200,870.8,
2026-04-02T05:36:55.777301Z,https://memlabapp-1.azurewebsites.net/ping,200,1000.3,
2026-04-02T05:36:56.776347Z,https://memlabapp-2.azurewebsites.net/health,200,998.9,
2026-04-02T05:36:57.750406Z,https://memlabapp-2.azurewebsites.net/ping,200,973.9,
2026-04-02T05:37:08.757508Z,https://memlabapp-1.azurewebsites.net/health,200,1002.7,
2026-04-02T05:37:09.675275Z,https://memlabapp-1.azurewebsites.net/ping,200,917.5,
2026-04-02T05:37:09.507326Z,https://memlabapp-2.azurewebsites.net/health,200,1046.4,
2026-04-02T05:37:10.427884Z,https://memlabapp-2.azurewebsites.net/ping,200,920.5,
2026-04-02T05:37:21.427271Z,https://memlabapp-1.azurewebsites.net/health,200,998.2,
2026-04-02T05:37:22.459240Z,https://memlabapp-1.azurewebsites.net/ping,200,1031.8,
2026-04-02T05:37:23.292134Z,https://memlabapp-2.azurewebsites.net/health,200,832.8,
2026-04-02T05:37:24.238016Z,https://memlabapp-2.azurewebsites.net/ping,200,945.8,
2026-04-02T05:37:35.218379Z,https://memlabapp-1.azurewebsites.net/health,200,980.0,
2026-04-02T05:37:36.234783Z,https://memlabapp-1.azurewebsites.net/ping,200,1016.3,
2026-04-02T05:37:37.093803Z,https://memlabapp-2.azurewebsites.net/health,200,858.9,
2026-04-02T05:37:37.980877Z,https://memlabapp-2.azurewebsites.net/ping,200,887.0,
2026-04-02T05:37:47.855244Z,https://memlabapp-1.azurewebsites.net/health,200,1087.0,
2026-04-02T05:37:48.841181Z,https://memlabapp-1.azurewebsites.net/ping,200,985.8,
2026-04-02T05:37:49.806524Z,https://memlabapp-2.azurewebsites.net/health,200,965.2,
2026-04-02T05:37:50.756111Z,https://memlabapp-2.azurewebsites.net/ping,200,949.4,
2026-04-02T05:38:01.596367Z,https://memlabapp-1.azurewebsites.net/health,200,839.5,
2026-04-02T05:38:02.511998Z,https://memlabapp-1.azurewebsites.net/ping,200,915.5,
2026-04-02T05:38:03.467315Z,https://memlabapp-2.azurewebsites.net/health,200,955.2,
2026-04-02T05:38:04.334033Z,https://memlabapp-2.azurewebsites.net/ping,200,866.5,
2026-04-02T05:38:14.209658Z,https://memlabapp-1.azurewebsites.net/health,200,1084.1,
2026-04-02T05:38:15.180630Z,https://memlabapp-1.azurewebsites.net/ping,200,970.8,
2026-04-02T05:38:16.005495Z,https://memlabapp-2.azurewebsites.net/health,200,824.8,
2026-04-02T05:38:16.842358Z,https://memlabapp-2.azurewebsites.net/ping,200,836.7,
2026-04-02T05:38:27.746945Z,https://memlabapp-1.azurewebsites.net/health,200,904.2,
2026-04-02T05:38:28.698287Z,https://memlabapp-1.azurewebsites.net/ping,200,951.2,
2026-04-02T05:38:29.693672Z,https://memlabapp-2.azurewebsites.net/health,200,995.3,
2026-04-02T05:38:30.526865Z,https://memlabapp-2.azurewebsites.net/ping,200,833.1,
2026-04-02T05:38:41.448933Z,https://memlabapp-1.azurewebsites.net/health,200,920.6,
2026-04-02T05:38:42.277495Z,https://memlabapp-1.azurewebsites.net/ping,200,828.4,
2026-04-02T05:38:43.116135Z,https://memlabapp-2.azurewebsites.net/health,200,838.5,
2026-04-02T05:38:42.869480Z,https://memlabapp-2.azurewebsites.net/ping,200,967.9,
2026-04-02T05:38:53.730942Z,https://memlabapp-1.azurewebsites.net/health,200,860.8,
2026-04-02T05:38:54.469360Z,https://memlabapp-1.azurewebsites.net/ping,200,738.3,
2026-04-02T05:38:55.218668Z,https://memlabapp-2.azurewebsites.net/health,200,749.2,
2026-04-02T05:38:55.923539Z,https://memlabapp-2.azurewebsites.net/ping,200,704.8,
2026-04-02T05:39:06.800487Z,https://memlabapp-1.azurewebsites.net/health,200,875.9,
2026-04-02T05:39:07.634522Z,https://memlabapp-1.azurewebsites.net/ping,200,833.9,
2026-04-02T05:39:08.593741Z,https://memlabapp-2.azurewebsites.net/health,200,959.1,
2026-04-02T05:39:09.660627Z,https://memlabapp-2.azurewebsites.net/ping,200,1066.6,
2026-04-02T05:39:19.134053Z,https://memlabapp-1.azurewebsites.net/health,200,794.2,
2026-04-02T05:39:20.036753Z,https://memlabapp-1.azurewebsites.net/ping,200,902.5,
2026-04-02T05:39:20.903218Z,https://memlabapp-2.azurewebsites.net/health,200,866.4,
2026-04-02T05:39:21.849327Z,https://memlabapp-2.azurewebsites.net/ping,200,946.0,
2026-04-02T05:39:32.628013Z,https://memlabapp-1.azurewebsites.net/health,200,776.2,
2026-04-02T05:39:33.710726Z,https://memlabapp-1.azurewebsites.net/ping,200,1082.5,
2026-04-02T05:39:34.665182Z,https://memlabapp-2.azurewebsites.net/health,200,954.2,
2026-04-02T05:39:35.610696Z,https://memlabapp-2.azurewebsites.net/ping,200,945.3,
2026-04-02T05:39:45.311383Z,https://memlabapp-1.azurewebsites.net/health,200,976.1,
2026-04-02T05:39:46.342065Z,https://memlabapp-1.azurewebsites.net/ping,200,1030.6,
2026-04-02T05:39:47.351173Z,https://memlabapp-2.azurewebsites.net/health,200,1009.0,
2026-04-02T05:39:48.313509Z,https://memlabapp-2.azurewebsites.net/ping,200,962.1,
2026-04-02T05:39:59.197263Z,https://memlabapp-1.azurewebsites.net/health,200,882.5,
2026-04-02T05:40:00.203934Z,https://memlabapp-1.azurewebsites.net/ping,200,1006.5,
2026-04-02T05:40:01.166980Z,https://memlabapp-2.azurewebsites.net/health,200,962.9,
2026-04-02T05:40:02.248519Z,https://memlabapp-2.azurewebsites.net/ping,200,1081.3,
2026-04-02T05:40:13.306157Z,https://memlabapp-1.azurewebsites.net/health,200,1055.5,
2026-04-02T05:40:14.220869Z,https://memlabapp-1.azurewebsites.net/ping,200,914.6,
2026-04-02T05:40:15.071566Z,https://memlabapp-2.azurewebsites.net/health,200,850.5,
2026-04-02T05:40:15.989101Z,https://memlabapp-2.azurewebsites.net/ping,200,917.4,
