ts,app,status,elapsed_ms,error
2026-04-02T14:34:20Z,memlabapp-3,200,989,
2026-04-02T14:34:21Z,memlabapp-4,200,1075,
2026-04-02T14:34:27Z,memlabapp-1,200,893,
2026-04-02T14:34:28Z,memlabapp-2,200,753,
2026-04-02T14:34:29Z,memlabapp-3,200,917,
2026-04-02T14:34:30Z,memlabapp-4,200,1027,
2026-04-02T14:34:38Z,memlabapp-1,200,853,
2026-04-02T14:34:39Z,memlabapp-2,200,1023,
2026-04-02T14:34:40Z,memlabapp-3,200,884,
2026-04-02T14:34:41Z,memlabapp-4,200,1058,
2026-04-02T14:34:50Z,memlabapp-1,200,965,
2026-04-02T14:34:51Z,memlabapp-2,200,1059,
2026-04-02T14:34:53Z,memlabapp-3,200,1135,
2026-04-02T14:34:54Z,memlabapp-4,200,1083,
2026-04-02T14:35:00Z,memlabapp-1,200,898,
2026-04-02T14:35:01Z,memlabapp-2,200,927,
2026-04-02T14:35:02Z,memlabapp-3,200,1066,
2026-04-02T14:35:03Z,memlabapp-4,200,1023,
2026-04-02T14:35:12Z,memlabapp-1,200,908,
2026-04-02T14:35:13Z,memlabapp-2,200,994,
2026-04-02T14:35:14Z,memlabapp-3,200,1120,
2026-04-02T14:35:15Z,memlabapp-4,200,832,
2026-04-02T14:35:24Z,memlabapp-1,200,1078,
2026-04-02T14:35:25Z,memlabapp-2,200,1183,
2026-04-02T14:35:26Z,memlabapp-3,200,1046,
2026-04-02T14:35:27Z,memlabapp-4,200,997,
2026-04-02T14:35:33Z,memlabapp-1,200,994,
2026-04-02T14:35:34Z,memlabapp-2,200,1002,
2026-04-02T14:35:35Z,memlabapp-3,200,1080,
2026-04-02T14:35:36Z,memlabapp-4,200,1145,
2026-04-02T14:35:45Z,memlabapp-1,200,1069,
2026-04-02T14:35:47Z,memlabapp-2,200,1163,
2026-04-02T14:35:47Z,memlabapp-3,200,818,
2026-04-02T14:35:48Z,memlabapp-4,200,898,
2026-04-02T14:35:54Z,memlabapp-1,200,-1746,
2026-04-02T14:35:55Z,memlabapp-2,200,999,
2026-04-02T14:35:56Z,memlabapp-3,200,993,
2026-04-02T14:35:57Z,memlabapp-4,200,936,
